FileName, threshold, Percentage minority class before filter,Percentage minority class after filter,Percentage majority class before filter,Percentage majority class after filter, Recall_yes_beforeFilter,Recall_yes_afterFilter,F-score_yes_beforeFilter,F-score_yes_afterFilter,FPR_yes_beforeFilter, FPR_yes_afterFilter,TPR_yes_beforeFilter,TPR_yes_afterFilter,Accuracy_yes_beforeFilter,Accuracy_yes_afterFilter,Precision_yes_beforeFilter,Precision_yes_afterFilter,Recall_no_beforeFilter,Recall_no_afterFilter,F-score_no_beforeFilter,F-score_no_afterFilter,FPR_no_beforeFilter,FPR_no_afterFilter,TPR_no_beforeFilter,TPR_no_afterFilter,Accuracy_no_beforeFilter,Accuracy_no_afterFilter,Precision_no_beforeFilter,Precision_no_afterFilter,Root_mean_square_error_beforeFilter,Root_mean_square_error_afterFilter
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201306.txt ,0.00010000,24.253731343283583, 39.03903903903904, 75.74626865671642,60.96096096096096 , 0.0 , 0.028205128205128206 , 0.0 , 0.05250596658711217 , 0.0 , 0.029556650246305417 , 0.0 , 0.028205128205128206 , 0.7574626865671642 , 0.6026026026026026 , 0.0 , 0.3793103448275862 , 1.0 , 0.9704433497536946 , 0.8619957537154989 , 0.7485750474984167 , 1.0 , 0.9717948717948718 ,  1.0 ,  0.9704433497536946 , 1.0 , 0.9435736677115988 , 0.7574626865671642 , 0.6092783505154639 , 0.42862457640818086 , 0.49045301314654016
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201306.txt ,0.00012500,24.967824967824967, 39.95880535530381, 75.03217503217503,60.04119464469619 , 0.0 , 0.015463917525773196 , 0.0 , 0.02955665024630542 , 0.0 , 0.02058319039451115 , 0.0 , 0.015463917525773196 , 0.7503217503217503 , 0.5942327497425335 , 0.0 , 0.3333333333333333 , 1.0 , 0.9794168096054888 , 0.8573529411764705 , 0.7434895833333334 , 1.0 , 0.9845360824742269 ,  1.0 ,  0.9794168096054888 , 1.0 , 0.9600665557404326 , 0.7503217503217503 , 0.5991605456453305 , 0.43421535493663266 , 0.4911648728030678
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201306.txt ,0.00015000,26.845637583892618, 42.32804232804233, 73.15436241610739,57.67195767195767 , 0.0 , 0.005 , 0.0 , 0.009950248756218907 , 0.0 , 0.0 , 0.0 , 0.005 , 0.7315436241610739 , 0.5788359788359788 , 0.0 , 1.0 , 1.0 , 1.0 , 0.8449612403100776 , 0.73252688172043 , 1.0 , 0.995 ,  1.0 ,  1.0 , 1.0 , 1.0 , 0.7315436241610739 , 0.5779427359490986 , 0.44425142286574126 , 0.4954977760619813
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201306.txt ,0.00017500,28.312412831241286, 44.130434782608695, 71.68758716875871,55.869565217391305 , 0.0 , 0.14039408866995073 , 0.0 , 0.21189591078066916 , 0.0 , 0.14591439688715954 , 0.0 , 0.14039408866995073 , 0.7168758716875872 , 0.5391304347826087 , 0.0 , 0.4318181818181818 , 1.0 , 0.8540856031128404 , 0.8350934199837531 , 0.674347158218126 , 1.0 , 0.8596059113300493 ,  1.0 ,  0.8540856031128404 , 1.0 , 0.7678018575851393 , 0.7168758716875872 , 0.5571065989847716 , 0.4511075379368415 , 0.49791530062629125
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201306.txt ,0.00020000,31.085043988269796, 47.427293064876956, 68.91495601173021,52.57270693512305 , 0.0 , 0.14622641509433962 , 0.0 , 0.2194690265486726 , 0.0 , 0.16808510638297872 , 0.0 , 0.14622641509433962 , 0.6891495601173021 , 0.5067114093959731 , 0.0 , 0.4397163120567376 , 1.0 , 0.8319148936170213 , 0.8159722222222222 , 0.6394112837285364 , 1.0 , 0.8537735849056604 ,  1.0 ,  0.8319148936170213 , 1.0 , 0.7414075286415712 , 0.6891495601173021 , 0.5192563081009296 , 0.4628458510386718 , 0.5010340911066643
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201307.txt ,0.00010000,25.600961538461537, 40.76555023923445, 74.39903846153845,59.23444976076555 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0032310177705977385 , 0.0 , 0.0 , 0.7439903846153846 , 0.5904306220095694 , 0.0 , 0.0 , 1.0 , 0.9967689822294022 , 0.8532046864231564 , 0.7424789410348978 , 1.0 , 1.0 ,  1.0 ,  0.9967689822294022 , 1.0 , 0.9935587761674718 , 0.7439903846153846 , 0.5915627996164909 , 0.43643296843591123 , 0.4912322562688063
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201307.txt ,0.00012500,27.353689567430024, 42.95704295704296, 72.64631043256998,57.04295704295704 , 0.0 , 0.31627906976744186 , 0.0 , 0.39136690647482014 , 0.0 , 0.22591943957968477 , 0.0 , 0.31627906976744186 , 0.7264631043256997 , 0.5774225774225774 , 0.0 , 0.5132075471698113 , 1.0 , 0.7740805604203153 , 0.8415622697126013 , 0.6763580719204284 , 1.0 , 0.6837209302325581 ,  1.0 ,  0.7740805604203153 , 1.0 , 0.6913875598086124 , 0.7264631043256997 , 0.6005434782608695 , 0.4457807572219578 , 0.4937436320541179
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201307.txt ,0.00015000,30.08241758241758, 46.25131995776135, 69.91758241758241,53.74868004223865 , 0.0 , 0.454337899543379 , 0.0 , 0.5012594458438288 , 0.0 , 0.30844793713163066 , 0.0 , 0.454337899543379 , 0.6991758241758241 , 0.5818373812038015 , 0.0 , 0.5589887640449438 , 1.0 , 0.6915520628683693 , 0.8229587712206952 , 0.64 , 1.0 , 0.545662100456621 ,  1.0 ,  0.6915520628683693 , 1.0 , 0.6369942196531792 , 0.6991758241758241 , 0.5956006768189509 , 0.4609775297437946 , 0.4940486946609105
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201307.txt ,0.00017500,31.213872832369944, 47.57709251101321, 68.78612716763006,52.42290748898678 , 0.0 , 0.5856481481481481 , 0.0 , 0.5653631284916202 , 0.0 , 0.4411764705882353 , 0.0 , 0.5856481481481481 , 0.6878612716763006 , 0.5715859030837004 , 0.0 , 0.5464362850971922 , 1.0 , 0.5588235294117647 , 0.815068493150685 , 0.5776330076004343 , 1.0 , 0.41435185185185186 ,  1.0 ,  0.5588235294117647 , 1.0 , 0.5527156549520766 , 0.6878612716763006 , 0.597752808988764 , 0.46395250985719627 , 0.4947649813546958
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201307.txt ,0.00020000,34.22291993720565, 50.994152046783626, 65.77708006279434,49.005847953216374 , 0.013761467889908258 , 0.4793577981651376 , 0.026315789473684216 , 0.5414507772020726 , 0.016706443914081145 , 0.3031026252983294 , 0.013761467889908258 , 0.4793577981651376 , 0.6514913657770801 , 0.5859649122807018 , 0.3 , 0.6220238095238095 , 0.9832935560859188 , 0.6968973747016707 , 0.7877629063097514 , 0.6226012793176973 , 0.9862385321100917 , 0.5206422018348624 ,  0.9832935560859188 ,  0.6968973747016707 , 0.9673659673659674 , 0.6635761589403973 , 0.6570972886762361 , 0.5626204238921002 , 0.4755349407607082 , 0.49727139140787824
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201306.txt ,0.00010000,27.878787878787882, 43.60189573459716, 72.12121212121212,56.39810426540285 , 0.0 , 0.2391304347826087 , 0.0 , 0.3148479427549195 , 0.0 , 0.21638655462184875 , 0.0 , 0.2391304347826087 , 0.7212121212121212 , 0.5462085308056872 , 0.0 , 0.4607329842931937 , 1.0 , 0.7836134453781513 , 0.8380281690140845 , 0.6607617360496014 , 1.0 , 0.7608695652173914 ,  1.0 ,  0.7836134453781513 , 1.0 , 0.6911544227886057 , 0.7212121212121212 , 0.5712098009188361 , 0.44841735167156804 , 0.4981428061341254
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201306.txt ,0.00012500,31.3953488372093, 47.78761061946903, 68.6046511627907,52.21238938053098 , 0.0 , 0.3544973544973545 , 0.0 , 0.3964497041420118 , 0.0 , 0.39709443099273606 , 0.0 , 0.3544973544973545 , 0.686046511627907 , 0.48419721871049304 , 0.0 , 0.44966442953020136 , 1.0 , 0.6029055690072639 , 0.8137931034482759 , 0.5496688741721855 , 1.0 , 0.6455026455026455 ,  1.0 ,  0.6029055690072639 , 1.0 , 0.5386779184247539 , 0.686046511627907 , 0.5050709939148073 , 0.46410421909238986 , 0.503498814412281
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201306.txt ,0.00015000,33.513513513513516, 50.20242914979757, 66.48648648648648,49.797570850202426 , 0.0 , 0.8172043010752689 , 0.0 , 0.6223132036847493 , 0.0 , 0.8157181571815718 , 0.0 , 0.8172043010752689 , 0.6648648648648648 , 0.5020242914979757 , 0.0 , 0.5024793388429752 , 1.0 , 0.1842818428184282 , 0.7987012987012987 , 0.2693069306930693 , 1.0 , 0.1827956989247312 ,  1.0 ,  0.1842818428184282 , 1.0 , 0.38193018480492813 , 0.6648648648648648 , 0.5 , 0.47333869960410324 , 0.5023429630680224
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201306.txt ,0.00017500,35.7421875, 52.66187050359712, 64.2578125,47.33812949640288 , 0.02185792349726776 , 0.8825136612021858 , 0.041666666666666664 , 0.6701244813278008 , 0.015197568389057751 , 0.8358662613981763 , 0.02185792349726776 , 0.8825136612021858 , 0.640625 , 0.5424460431654676 , 0.4444444444444444 , 0.540133779264214 , 0.9848024316109423 , 0.1641337386018237 , 0.7788461538461539 , 0.2535211267605634 , 0.9781420765027322 , 0.11748633879781421 ,  0.9848024316109423 ,  0.1641337386018237 , 0.9704142011834319 , 0.40668824163969797 , 0.6441351888667992 , 0.5567010309278351 , 0.4828476657192255 , 0.4969223631328208
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201306.txt ,0.00020000,37.708333333333336, 54.76550680786687, 62.291666666666664,45.23449319213313 , 0.016574585635359115 , 0.9751381215469613 , 0.032432432432432434 , 0.7088353413654619 , 0.0033444816053511705 , 0.939799331103679 , 0.016574585635359115 , 0.9751381215469613 , 0.6270833333333333 , 0.5612708018154312 , 0.75 , 0.556782334384858 , 0.9966555183946488 , 0.06020066889632107 , 0.7690322580645161 , 0.11042944785276075 , 0.9834254143646409 , 0.024861878453038673 ,  0.9966555183946488 ,  0.06020066889632107 , 0.9933993399339934 , 0.39764201500535906 , 0.6260504201680672 , 0.6666666666666666 , 0.4875478760008068 , 0.4942394617274232
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201307.txt ,0.00010000,26.897470039946736, 42.392444910807974, 73.10252996005326,57.60755508919203 , 0.0 , 0.21782178217821782 , 0.0 , 0.3013698630136986 , 0.007285974499089253 , 0.16757741347905283 , 0.0 , 0.21782178217821782 , 0.725699067909454 , 0.5718782791185729 , 0.0 , 0.4888888888888889 , 0.9927140255009107 , 0.8324225865209471 , 0.8410493827160492 , 0.6913767019667172 , 1.0 , 0.7821782178217822 ,  0.9927140255009107 ,  0.8324225865209471 , 0.9855334538878843 , 0.747599451303155 , 0.7295850066934404 , 0.5912031047865459 , 0.44780466344143655 , 0.4961040510316052
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201307.txt ,0.00012500,30.325443786982248, 46.53802497162315, 69.67455621301775,53.46197502837684 , 0.0 , 0.23170731707317074 , 0.0 , 0.3275862068965517 , 0.0 , 0.1592356687898089 , 0.0 , 0.23170731707317074 , 0.6967455621301775 , 0.5573212258796821 , 0.0 , 0.5588235294117647 , 1.0 , 0.8407643312101911 , 0.8212728857890148 , 0.6700507614213198 , 1.0 , 0.7682926829268293 ,  1.0 ,  0.8407643312101911 , 1.0 , 0.765990639625585 , 0.6967455621301775 , 0.5569620253164557 , 0.4596726285200005 , 0.49806094014364616
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201307.txt ,0.00015000,33.278955954323, 49.93880048959608, 66.721044045677,50.06119951040392 , 0.004901960784313725 , 0.5416666666666666 , 0.009523809523809523 , 0.537059538274605 , 0.012224938875305624 , 0.4743276283618582 , 0.004901960784313725 , 0.5416666666666666 , 0.6606851549755302 , 0.5336597307221542 , 0.16666666666666666 , 0.5325301204819277 , 0.9877750611246944 , 0.5256723716381418 , 0.7952755905511809 , 0.530209617755857 , 0.9950980392156863 , 0.4583333333333333 ,  0.9877750611246944 ,  0.5256723716381418 , 0.9759036144578314 , 0.529126213592233 , 0.6655683690280065 , 0.5348258706467661 , 0.47498286131878936 , 0.5015555927326274
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201307.txt ,0.00017500,35.80470162748644, 52.729693741677764, 64.19529837251356,47.270306258322236 , 0.11616161616161616 , 0.494949494949495 , 0.18623481781376516 , 0.5144356955380579 , 0.07323943661971831 , 0.4788732394366197 , 0.11616161616161616 , 0.494949494949495 , 0.6365280289330922 , 0.507323568575233 , 0.46938775510204084 , 0.5355191256830601 , 0.9267605633802817 , 0.5211267605633803 , 0.7660069848661234 , 0.5 , 0.8838383838383839 , 0.5050505050505051 ,  0.9267605633802817 ,  0.5211267605633803 , 0.8712871287128713 , 0.5284327323162274 , 0.6527777777777778 , 0.4805194805194805 , 0.4858855616577414 , 0.5042030341462134
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201307.txt ,0.00020000,36.53846153846153, 53.52112676056338, 63.46153846153846,46.478873239436616 , 0.015789473684210527 , 0.9710526315789474 , 0.030150753768844223 , 0.6903648269410664 , 0.01818181818181818 , 0.9696969696969697 , 0.015789473684210527 , 0.9710526315789474 , 0.6288461538461538 , 0.5338028169014084 , 0.3333333333333333 , 0.5355587808417998 , 0.9818181818181818 , 0.030303030303030304 , 0.7705112960760999 , 0.05698005698005699 , 0.9842105263157894 , 0.02894736842105263 ,  0.9818181818181818 ,  0.030303030303030304 , 0.9646017699115044 , 0.3719332679097154 , 0.6340508806262231 , 0.47619047619047616 , 0.4832069046624056 , 0.5000359488480612
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201306.txt ,0.00010000,24.895104895104893, 39.86562150055991, 75.1048951048951,60.13437849944009 , 0.0 , 0.014044943820224719 , 0.0 , 0.027173913043478264 , 0.0 , 0.01303538175046555 , 0.0 , 0.014044943820224719 , 0.7510489510489511 , 0.5991041433370661 , 0.0 , 0.4166666666666667 , 1.0 , 0.9869646182495344 , 0.8578274760383386 , 0.7475317348377997 , 1.0 , 0.9859550561797753 ,  1.0 ,  0.9869646182495344 , 1.0 , 0.9744990892531876 , 0.7510489510489511 , 0.601589103291714 , 0.43241205509444175 , 0.4910451754399652
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201306.txt ,0.00012500,24.777448071216618, 39.71462544589774, 75.22255192878339,60.285374554102255 , 0.0 , 0.3023952095808383 , 0.0 , 0.39071566731141194 , 0.0039447731755424065 , 0.16173570019723865 , 0.0 , 0.3023952095808383 , 0.7492581602373887 , 0.6254458977407847 , 0.0 , 0.5519125683060109 , 0.9960552268244576 , 0.8382642998027613 , 0.8566581849024597 , 0.7296137339055794 , 1.0 , 0.6976047904191617 ,  0.9960552268244576 ,  0.8382642998027613 , 0.9921414538310412 , 0.7623188405797101 , 0.7514880952380952 , 0.6458966565349544 , 0.43373734171103323 , 0.4849567482320819
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201306.txt ,0.00015000,27.258064516129032, 42.839036755386566, 72.74193548387096,57.16096324461344 , 0.0 , 0.07396449704142012 , 0.0 , 0.13192612137203166 , 0.0 , 0.03547671840354767 , 0.0 , 0.07396449704142012 , 0.7274193548387097 , 0.5830164765525983 , 0.0 , 0.6097560975609756 , 1.0 , 0.9645232815964523 , 0.8422035480859009 , 0.725604670558799 , 1.0 , 0.9260355029585798 ,  1.0 ,  0.9645232815964523 , 1.0 , 0.9349593495934959 , 0.7274193548387097 , 0.5815508021390374 , 0.44529308214830315 , 0.4917074654370265
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201306.txt ,0.00017500,31.05263157894737, 47.389558232931726, 68.94736842105263,52.610441767068274 , 0.0 , 0.3107344632768362 , 0.0 , 0.3956834532374101 , 0.0 , 0.2340966921119593 , 0.0 , 0.3107344632768362 , 0.6894736842105263 , 0.5502008032128514 , 0.0 , 0.5445544554455446 , 1.0 , 0.7659033078880407 , 0.8161993769470405 , 0.6417910447761194 , 1.0 , 0.6892655367231638 ,  1.0 ,  0.7659033078880407 , 1.0 , 0.6907563025210084 , 0.6894736842105263 , 0.5522935779816514 , 0.46272549567954574 , 0.5021253280974572
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201306.txt ,0.00020000,33.64140480591497, 50.345781466113415, 66.35859519408503,49.654218533886585 , 0.08791208791208792 , 0.33791208791208793 , 0.14285714285714288 , 0.43157894736842106 , 0.07242339832869081 , 0.23119777158774374 , 0.08791208791208792 , 0.33791208791208793 , 0.6451016635859519 , 0.5518672199170125 , 0.38095238095238093 , 0.5970873786407767 , 0.9275766016713092 , 0.7688022284122563 , 0.7762237762237763 , 0.6301369863013699 , 0.9120879120879121 , 0.6620879120879121 ,  0.9275766016713092 ,  0.7688022284122563 , 0.8703241895261845 , 0.7061946902654868 , 0.6673346693386774 , 0.5338491295938105 , 0.476204856654648 , 0.49557446544693723
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201307.txt ,0.00010000,25.134408602150536, 40.171858216971, 74.86559139784946,59.828141783029 , 0.0 , 0.09358288770053476 , 0.0 , 0.15730337078651685 , 0.0 , 0.06463195691202872 , 0.0 , 0.09358288770053476 , 0.7486559139784946 , 0.5972073039742213 , 0.0 , 0.49295774647887325 , 1.0 , 0.9353680430879713 , 0.8562644119907764 , 0.7353563867325336 , 1.0 , 0.9064171122994652 ,  1.0 ,  0.9353680430879713 , 1.0 , 0.8853503184713376 , 0.7486559139784946 , 0.6058139534883721 , 0.43379397898977223 , 0.49130464380683353
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201307.txt ,0.00012500,30.65015479876161, 46.91943127962085, 69.3498452012384,53.08056872037915 , 0.010101010101010102 , 0.41414141414141414 , 0.01970443349753695 , 0.4561891515994437 , 0.006696428571428571 , 0.3549107142857143 , 0.010101010101010102 , 0.41414141414141414 , 0.6919504643962848 , 0.5367298578199052 , 0.4 , 0.5077399380804953 , 0.9933035714285714 , 0.6450892857142857 , 0.8172635445362718 , 0.5964912280701754 , 0.98989898989899 , 0.5858585858585859 ,  0.9933035714285714 ,  0.6450892857142857 , 0.9867549668874173 , 0.5875486381322957 , 0.6942277691107644 , 0.5547024952015355 , 0.46333741597151873 , 0.5036747126763139
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201307.txt ,0.00015000,33.95585738539898, 50.69708491761724, 66.04414261460101,49.30291508238277 , 0.01 , 0.5825 , 0.019417475728155338 , 0.5628019323671498 , 0.010282776349614395 , 0.5012853470437018 , 0.01 , 0.5825 , 0.6570458404074703 , 0.541191381495564 , 0.3333333333333333 , 0.544392523364486 , 0.9897172236503856 , 0.4987146529562982 , 0.7921810699588477 , 0.5173333333333333 , 0.99 , 0.4175 ,  0.9897172236503856 ,  0.4987146529562982 , 0.979746835443038 , 0.5226438188494492 , 0.660377358490566 , 0.5373961218836565 , 0.4755639508010431 , 0.49869899520030664
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201307.txt ,0.00017500,37.070524412296564, 54.089709762532976, 62.92947558770343,45.91029023746702 , 0.0 , 0.8390243902439024 , 0.0 , 0.648444863336475 , 0.0028735632183908046 , 0.882183908045977 , 0.0 , 0.8390243902439024 , 0.6274864376130199 , 0.5079155672823219 , 0.0 , 0.5284178187403994 , 0.9971264367816092 , 0.11781609195402298 , 0.7711111111111112 , 0.18021978021978025 , 1.0 , 0.16097560975609757 ,  0.9971264367816092 ,  0.11781609195402298 , 0.994269340974212 , 0.38538538538538536 , 0.6286231884057971 , 0.38317757009345793 , 0.48488956079034295 , 0.5023683516868416
