../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201309.txt 	0.00020000 	 1.7676720535 	1.8458772981  	 2.7871930233
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201310.txt 	0.00010000 	 1.4411841326 	1.4220148609  	 2.2276931616
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201310.txt 	0.00012500 	 1.6487960939 	1.6920347354  	 2.5744644996
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201310.txt 	0.00015000 	 1.8497767325 	1.8464894148  	 2.4159622114
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201310.txt 	0.00017500 	 1.8407691409 	1.9058279994  	 2.6467145116
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201310.txt 	0.00020000 	 1.9320206307 	1.9573618998  	 2.6100257651
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201311.txt 	0.00010000 	 1.473524703 	1.4786823872  	 2.4907883984
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201311.txt 	0.00012500 	 1.5739275821 	1.5730545036  	 2.4797163726
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201311.txt 	0.00015000 	 1.6127933993 	1.6096231437  	 2.5213185003
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201311.txt 	0.00017500 	 1.6894195324 	1.7071986654  	 2.6674775054
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201311.txt 	0.00020000 	 1.756291248 	1.900334365  	 2.7713781613
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201308.txt 	0.00010000 	 1.0142378377 	1.0307459066  	 2.3715294574
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201308.txt 	0.00012500 	 0.9953992689 	1.0033607092  	 2.4330938588
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201308.txt 	0.00015000 	 1.0409148159 	1.0589564102  	 2.3832295113
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201308.txt 	0.00017500 	 1.079138401 	1.1135966781  	 2.4030735634
